min_layer,num_speculations,threshold,max_layer,check_interval,acceptance_rate,total_time,time_per_token,tokens_per_second,average_exit_layer
2,5,0.5,6,1,0.6316405951976776,3.3549211978912354,0.013105160929262638,78.76468200683594,3.9715878486633303
2,5,0.5,6,2,0.5957460820674896,3.82913556098938,0.014957560785114765,68.61269149780273,4.989610385894776
2,1,0.6,4,1,0.8139424085617065,4.086420965194702,0.015962581895291806,62.75279922485352,3.983239459991455
2,1,0.6,4,2,0.463275545835495,4.964102458953858,0.019391025230288506,52.46556396484375,14.957121658325196
2,1,0.6,5,1,0.799919843673706,4.015282249450683,0.01568469628691673,64.11559677124023,3.9921514987945557
2,1,0.6,5,2,0.8071489095687866,4.195630073547363,0.016389179974794388,61.04977035522461,5.054469871520996
2,1,0.6,6,1,0.7935842514038086,4.1572410583496096,0.016239222884178162,61.64990310668945,3.983258676528931
2,1,0.6,6,2,0.807586133480072,4.284447479248047,0.016736122965812682,59.87183837890625,5.004192066192627
2,3,0.6,4,1,0.7224900126457214,3.319181203842163,0.01296555157750845,78.15519561767579,3.99347825050354
2,3,0.6,4,2,0.42478359341621397,7.580504894256592,0.02961134724318981,34.24479675292969,14.979411697387695
2,3,0.6,5,1,0.6471292436122894,3.507336664199829,0.013700533844530582,74.45253677368164,3.9786705017089843
2,3,0.6,5,2,0.6736849188804627,3.7236764907836912,0.014545611292123794,69.29170074462891,4.991208744049072
2,3,0.6,6,1,0.6292606234550476,3.5848960876464844,0.01400350034236908,72.56383819580078,3.9879951953887938
2,3,0.6,6,2,0.7735067129135131,3.359504222869873,0.013123063370585442,76.87931976318359,4.97016019821167
2,5,0.6,4,1,0.5541706204414367,3.667801523208618,0.014327349700033664,71.91799468994141,3.9843130588531492
2,5,0.6,4,2,0.39165517687797546,10.662337970733642,0.04164975769817829,28.411059188842774,14.97971019744873
2,5,0.6,5,1,0.5008553981781005,3.86626615524292,0.015102602168917656,67.71426925659179,3.966540718078613
2,5,0.6,5,2,0.6598056435585022,3.5192498207092284,0.013747069612145424,74.73579330444336,5.0
2,5,0.6,6,1,0.5511709094047547,3.6329527854919434,0.014191221818327904,70.99019165039063,3.9907692432403565
2,5,0.6,6,2,0.4356856167316437,4.703868961334228,0.01837448813021183,55.00745162963867,5.022471904754639
